"PROVINCIA,C,50","CANTON,C,50","PARROQUIA,C,100","DISTRITO,C,250","CIRCUITO,C,250","NOMBRE,C,150","ESTADO,C,50","X,N,19,11","Y,N,19,11"
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA CIUDAD DE SANTO DOMINGO,ACTIVAS ORDINARIAS,-79.39402777760,-0.14583333312
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESC LORGIO HUMBERTO CORDOVA SANTANDER,ACTIVAS ORDINARIAS,-79.44894444480,-0.14191666646
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,RAMONA AUXILIADORA MARCILLO,ACTIVAS ORDINARIAS,-79.46823949250,-0.13676900144
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA JOSE LUIS RIOFRIO,ACTIVAS ORDINARIAS,-79.33911111120,-0.13488888917
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA BELLAVISTA,ACTIVAS ORDINARIAS,-79.37600089120,-0.13115239668
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,FLOR MARIA MOREIRA CASANOVA,ACTIVAS ORDINARIAS,-79.53030501240,-0.12960923130
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA YAHUARCOCHA,ACTIVAS ORDINARIAS,-79.39580555510,-0.12919444436
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA FISCAL MIXTA   WASHINGTON PAZMIÐO VARGAS,ACTIVAS ORDINARIAS,-79.45110723850,-0.12187557162
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,DIEGO DE ALMAGRO,ACTIVAS ORDINARIAS,-79.43438058740,-0.11609466281
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA FISCALMIXTA PICHILINGUE,ACTIVAS ORDINARIAS,-79.39452777760,-0.11224999967
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,NICOLAS CLEMENTE PEÐA,ACTIVAS ORDINARIAS,-79.36336077090,-0.10989031373
SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,SAN JACINTO DEL BUA,SAN JACINTO DEL BUA-VALLE HERMOSO-PUERTO LIMON-PERIFERIA 2-ABRAHAM CALAZACON-BOMBOLI,STO DOMINGO DE LOS TSACHILAS 2,ESCUELA FISCAL MIXTA ECUADOR PAIS AMAZONICO,ACTIVAS ORDINARIAS,-79.51569444450,-0.10030555547
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,ESCUELA MIRIAN HERAS CEVALLOS,POR DEFINIR ESTADO,-79.39077639400,0.01048167316
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,ESCUELA MARICELA LOOR DE ALAVA,POR DEFINIR ESTADO,-79.38661711200,0.02033024401
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,UNIDAD EDUCATIVA SERGIO NUÐEZ,ACTIVAS ORDINARIAS,-79.39734027230,0.00515499216
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,DR JOSE  GREGORIO HERNANDEZ  CISNEROS,ACTIVAS ORDINARIAS,-79.39731769730,0.00524209246
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,UNIDAD EDUCATIVA NUEVA CONCORDIA,ACTIVAS ORDINARIAS,-79.39436068310,0.01098814098
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,10 DE  AGOSTO,ACTIVAS ORDINARIAS,-79.39763341670,0.01520268276
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,AGUSTIN OCAMPO SANTANDER,ACTIVAS ORDINARIAS,-79.40166738250,0.01692391049
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,UNIDAD EDUCATIVA DEL MILENIO JORGE CHIRIBOGA GUERRERO,ACTIVAS ORDINARIAS,-79.37978096800,0.01702923474
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,CIUDAD DE QUINIDE,ACTIVAS ORDINARIAS,-79.37960480700,0.01724356826
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,UNIDAD EDUCATIVA 8 DE SEPTIEMBRE,ACTIVAS ORDINARIAS,-79.38057148080,0.01737290110
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,UNIDAD EDUCATIVA DR ANDRES F CORDOVA,ACTIVAS ORDINARIAS,-79.38354489170,0.01837677623
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,UNIDAD EDUCATIVA SIMON BOLIVAR,ACTIVAS ORDINARIAS,-79.39421521790,0.01951755061
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,DR RICARDO PAREDES ROMERO,POR DEFINIR ESTADO,-79.44196937590,-0.09824928112
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,CIUDAD DE CUENCA,POR DEFINIR ESTADO,-79.58637940750,-0.06280759406
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,ESCUELA FISCAL MIXTA ISLA FERNANDINA,ACTIVAS ORDINARIAS,-79.53870386940,-0.09304792561
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,ESCUELA FISCAL MIXTA FUERTE MILITAR ATAHUALPA,ACTIVAS ORDINARIAS,-79.51201492230,-0.08983019954
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,CIUDAD DE QUEVEDO,ACTIVAS ORDINARIAS,-79.44983725830,-0.07405248544
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,GUSTAVO BECERRA ORTIZ,ACTIVAS ORDINARIAS,-79.44454745800,-0.06321910757
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,UNIDAD EDUCATIVA SAN MIGUEL DE GUABAL,ACTIVAS ORDINARIAS,-79.58643421470,-0.06262779911
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,UNIDAD EDUCATIVA CARLOS GARBAY MONTESDEOCA,ACTIVAS ORDINARIAS,-79.44607882620,-0.06230366944
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,TACITO ORTIZ URRIOLA,ACTIVAS ORDINARIAS,-79.53260444830,-0.06040307841
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,ANTONIO ALOMIA LLORY,ACTIVAS ORDINARIAS,-79.44398626220,-0.06018745745
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,JOSE DE LA CRUZ,ACTIVAS ORDINARIAS,-79.44434552890,-0.05549691920
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,MANUELA CANIZARES,ACTIVAS ORDINARIAS,-79.54966652060,-0.05539076469
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,MIGUEL RIOFRIO,ACTIVAS ORDINARIAS,-79.51134856660,-0.05224559623
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,VICTOR MANUEL VILLEGAS PLAZA,ACTIVAS ORDINARIAS,-79.44479434680,-0.04864426043
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,JUAN HARO ROSERO,ACTIVAS ORDINARIAS,-79.49512609090,-0.04066739244
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,UNIDAD EDUCATIVA TIERRA ESMERALDEÐA,ACTIVAS ORDINARIAS,-79.49633136400,-0.04064755223
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,JOAQUIN GALLEGOS LARA,ACTIVAS ORDINARIAS,-79.49535685740,-0.03991029909
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,ESCUELA REPUBLICA DE PORTUGAL,ACTIVAS ORDINARIAS,-79.49576805710,-0.03729712801
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,ESCUELA DE EDUCACION BASICA LUIS BECERRA,ACTIVAS ORDINARIAS,-79.56438745260,-0.03289108382
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,JARDIN AMIGUITOS DE LA INFANCIA,ACTIVAS ORDINARIAS,-79.49697559090,-0.02905824459
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,ESCUELA DE EDUCACION BASICA FISCAL REPUBLICA DE HOLANDA,ACTIVAS ORDINARIAS,-79.59879205130,-0.02237631585
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,CIUDAD DE MADRID,ACTIVAS ORDINARIAS,-79.36295919140,-0.08191460575
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,COLEGIO NACIONAL MIXTO 28 DE SEPTIEMBRE,ACTIVAS ORDINARIAS,-79.38991056510,-0.07345351697
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,ESCUELAFISCAL MIXTA  PLAN PILOTO,ACTIVAS ORDINARIAS,-79.39131215070,-0.07187310473
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,UNICEF,ACTIVAS ORDINARIAS,-79.39230771640,-0.07177095494
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,CARLOS BECDACH,ACTIVAS ORDINARIAS,-79.33350062400,-0.06723820611
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,ESCUELA FISCAL EDUARDO LUGO,ACTIVAS ORDINARIAS,-79.36153306650,-0.01515591686
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,PROVINCIA DE PICHINCHA,ACTIVAS ORDINARIAS,-79.39226802410,-0.00096367254
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,5 DE SEPTIEMBRE,ACTIVAS ORDINARIAS,-79.38315869880,-0.00092245611
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,ACTIVAS ORDINARIAS,-79.39488807960,0.00123919131
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,EDUCACION ESPECIAL ENRIQUE BARTOLUCCI,ACTIVAS ORDINARIAS,-79.38661850560,0.00198672064
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,SIN NOMBRE  MIRADOR DE GRAN COLOMBIA,ACTIVAS ORDINARIAS,-79.31672222230,0.00213888855
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,PROVINCIA DE ESMERALDAS,ACTIVAS ORDINARIAS,-79.39311111140,0.00230555564
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,UNIDAD EDUCATIVA ROSA ZARATE,ACTIVAS ORDINARIAS,-79.39668497940,0.00242164434
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,17 DE OCTUBRE,ACTIVAS ORDINARIAS,-79.38870584000,0.00395119786
ESMERALDAS,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LA CONCORDIA,LUIS VARGAS TORRES,ACTIVAS ORDINARIAS,-79.38951930900,0.00494510382
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESCUELA FISCAL MIXTA CARMEN ROSA CUADROS,POR DEFINIR ESTADO,-79.65880689030,0.98546822018
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESCUELA AMANDA GASTELU DE RAMIREZ,ACTIVAS ORDINARIAS,-79.64038851920,0.95794665092
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,UNIDAD EDUCATIVA FISCAL DR  LUIS PRADO VITERI,ACTIVAS ORDINARIAS,-79.65484609760,0.98287076104
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,MODESTO MENDOZA MOREIRA,ACTIVAS ORDINARIAS,-79.65602982970,0.98675145255
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,DOCTOR  RICARDO PARDES ROMERO,ACTIVAS ORDINARIAS,-79.65872527390,0.98733141439
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESCUELA EGB  FISCAL  GUAYAQUIL,ACTIVAS ORDINARIAS,-79.65361225070,0.98789010992
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESCUELA FISCAL MIXTA 394 RIO ESMERALDAS,POR DEFINIR ESTADO,-79.64997848820,0.95192461249
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESCUELA FISCAL MIXTA DRLUIS PRADO VITERI,ACTIVAS ORDINARIAS,-79.65041971010,0.94919531189
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESCUELA SIMON RODRIGUEZ,ACTIVAS ORDINARIAS,-79.65457982210,0.94961300352
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,JULIO ESTUPIÐAN TELLO,ACTIVAS ORDINARIAS,-79.65877529400,0.95155927564
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,CAJITA DE SORPRESAS (JARDIN),ACTIVAS ORDINARIAS,-79.65741842100,0.95172155052
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,CEI RIO ESMERALDAS,ACTIVAS ORDINARIAS,-79.65008619070,0.95191765428
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESCUELA LEONIDAS GRUEZO GEORGE,ACTIVAS ORDINARIAS,-79.64527889220,0.95211474085
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,RAMON BEDOYA NAVIA,ACTIVAS ORDINARIAS,-79.65760671750,0.95275273038
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESCUELA EGB FISCAL ESMERALDAS LIBRE,ACTIVAS ORDINARIAS,-79.66189065490,0.95830791882
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS LIBRE,ACTIVAS ORDINARIAS,-79.66189065490,0.95830791882
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,CARLOS ENRIQUE DIAZ,ACTIVAS ORDINARIAS,-79.65508769720,0.96066592447
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESCUELA CENTRO EDUCACIONAL AMERICA,ACTIVAS ORDINARIAS,-79.65116938620,0.96227433799
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,10 DE AGOSTO,ACTIVAS ORDINARIAS,-79.65449575170,0.96336736510
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESCUELA EGB JOSE MARIA VELASCO IBARRA,ACTIVAS ORDINARIAS,-79.65336113890,0.96408416446
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,FRANCISCO MEJIA VILLA,ACTIVAS ORDINARIAS,-79.66189459000,0.96550577671
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESCUELA EGB FISCAL 10 DE AGOSTO,ACTIVAS ORDINARIAS,-79.65366605600,0.96558571847
ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,ESMERALDAS,10 DE AGOSTO,ACTIVAS ORDINARIAS,-79.65385186710,0.96583814178
ESMERALDAS,ESMERALDAS,CAMARONES (CAB. EN SAN VICENTE),ESMERALDAS,ESMERALDAS,ESCUELA EGB FISCAL  CIUDAD DE RIOBAMBA,ACTIVAS ORDINARIAS,-79.53783522750,0.92588723398
ESMERALDAS,ESMERALDAS,CAMARONES (CAB. EN SAN VICENTE),ESMERALDAS,ESMERALDAS,ESCUELA EGB  LUIS  FELIPE  CASTRO,ACTIVAS ORDINARIAS,-79.49255898900,0.92930491773
ESMERALDAS,ESMERALDAS,CAMARONES (CAB. EN SAN VICENTE),ESMERALDAS,ESMERALDAS,ESCUELA EGB FISCAL  MODESTO ESTUPIÐAN,ACTIVAS ORDINARIAS,-79.51091843930,0.96336422578
ESMERALDAS,ESMERALDAS,CAMARONES (CAB. EN SAN VICENTE),ESMERALDAS,ESMERALDAS,ELIAS CLAVIJO,ACTIVAS ORDINARIAS,-79.56728115430,0.96486279713
ESMERALDAS,ESMERALDAS,CAMARONES (CAB. EN SAN VICENTE),ESMERALDAS,ESMERALDAS,ESCUELA EGB FISCAL DR FRANKLIN TELLO MERCADO,ACTIVAS ORDINARIAS,-79.56519444490,0.99161111126
ESMERALDAS,ESMERALDAS,CAMARONES (CAB. EN SAN VICENTE),ESMERALDAS,ESMERALDAS,ESCUELA EGB FISCAL SALOMON ORTIZ TORRES,ACTIVAS ORDINARIAS,-79.55099692390,0.99308335276
ESMERALDAS,ESMERALDAS,CAMARONES (CAB. EN SAN VICENTE),ESMERALDAS,ESMERALDAS,ESCUELA EGB FISCAL CONDORAZO,ACTIVAS ORDINARIAS,-79.50955508680,0.99863603428
ESMERALDAS,ESMERALDAS,TACHINA,ESMERALDAS,ESMERALDAS,ESCUELA EGB FISCAL JOSE JOAQUIN MONTUFAR,ACTIVAS ORDINARIAS,-79.56886169540,0.92299671063
ESMERALDAS,ESMERALDAS,TACHINA,ESMERALDAS,ESMERALDAS,ESCUELA EGB FISCLA JOSE JIJON SAAVEDRA,ACTIVAS ORDINARIAS,-79.63888773030,0.93546992113
ESMERALDAS,ESMERALDAS,TACHINA,ESMERALDAS,ESMERALDAS,PEDRO CORNELIO DROUET,ACTIVAS ORDINARIAS,-79.62800431980,0.96366696332
ESMERALDAS,ESMERALDAS,TACHINA,ESMERALDAS,ESMERALDAS,COLEGIO NACIONAL TECNICO AGROPECUARIO TACHINA,ACTIVAS ORDINARIAS,-79.62105777300,0.96572632019
ESMERALDAS,ESMERALDAS,TACHINA,ESMERALDAS,ESMERALDAS,ESCUELA EGB FISCAL DR FRANKLIN TELLO MERCADO,ACTIVAS ORDINARIAS,-79.60486839380,0.98470064410
ESMERALDAS,ESMERALDAS,TACHINA,ESMERALDAS,ESMERALDAS,ESCUELA EGB TEODORO MORAN VALVERDE,ACTIVAS ORDINARIAS,-79.62222461730,0.99083476011
ESMERALDAS,MUISNE,MUISNE,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION GENERAL BASICA FISCAL MAXIMINO INTRIAGO PATIÐO,ACTIVAS ORDINARIAS,-80.02246754740,0.50516403145
ESMERALDAS,MUISNE,MUISNE,MUISNE-ATACAMES,ATACAMES - MUISNE,COLEGIO DE BACHILLERATO FISCAL  DRALFREDO PEREZ GUERRERO,ACTIVAS ORDINARIAS,-80.02148901190,0.60860463114
ESMERALDAS,MUISNE,MUISNE,MUISNE-ATACAMES,ATACAMES - MUISNE,SAN GREGORIO,ACTIVAS ORDINARIAS,-80.01368796990,0.61580710910
ESMERALDAS,MUISNE,MUISNE,MUISNE-ATACAMES,ATACAMES - MUISNE,RINCONSITO INFANTIL,ACTIVAS ORDINARIAS,-80.01346309540,0.61674451745
ESMERALDAS,MUISNE,MUISNE,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION GENERAL BASICA FISCAL DALIA PERDOMO,ACTIVAS ORDINARIAS,-80.00197522180,0.63724946517
ESMERALDAS,MUISNE,MUISNE,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION BASICA FISCAL VICENTE TOBAR JARRIN,ACTIVAS ORDINARIAS,-79.90607216410,0.62628463327
ESMERALDAS,MUISNE,MUISNE,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION GENERAL BASICA FISCAL PEDRO JOSE CHAVEZ,ACTIVAS ORDINARIAS,-79.84904532300,0.64009775392
ESMERALDAS,MUISNE,BOLIVAR,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION GENERAL BASICA FISCAL JOSE JOAQUIN DE OLMEDO,ACTIVAS ORDINARIAS,-80.04368228680,0.44527338576
ESMERALDAS,MUISNE,BOLIVAR,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION GENERAL BASICA FISCAL NAPO PASTAZA,ACTIVAS ORDINARIAS,-80.04817063920,0.47928712280
ESMERALDAS,MUISNE,BOLIVAR,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION BASICA FISCAL 3 DE MARZO,ACTIVAS ORDINARIAS,-79.99439274120,0.46710359830
ESMERALDAS,MUISNE,DAULE,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION GENERAL BASICA FISCAL LUIS FELIPE BORJA,ACTIVAS ORDINARIAS,-80.01355818540,0.40585614660
ESMERALDAS,MUISNE,DAULE,MUISNE-ATACAMES,ATACAMES - MUISNE,ADALBERTO VALENCIA,ACTIVAS ORDINARIAS,-80.01019444480,0.40858333290
ESMERALDAS,MUISNE,DAULE,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION GENERAL BASICA FISCAL ROSA CEVALLOS,ACTIVAS ORDINARIAS,-80.00092290230,0.41798516996
ESMERALDAS,MUISNE,DAULE,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION GENERAL BASICA FISCAL PRIMERO DE MAYO,ACTIVAS ORDINARIAS,-80.01205555550,0.43374999996
ESMERALDAS,MUISNE,DAULE,MUISNE-ATACAMES,ATACAMES - MUISNE,ALBERTO PERDOMO FRANCO,ACTIVAS ORDINARIAS,-79.97443057670,0.36771394092
ESMERALDAS,MUISNE,DAULE,MUISNE-ATACAMES,ATACAMES - MUISNE,ALFREDO RODRIGUEZ VERA,ACTIVAS ORDINARIAS,-79.96548838230,0.38179725214
ESMERALDAS,ATACAMES,ATACAMES,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION GENERAL BASICA FISCAL  ESMERALDAS,ACTIVAS ORDINARIAS,-79.83155912270,0.79027975328
ESMERALDAS,ATACAMES,ATACAMES,MUISNE-ATACAMES,ATACAMES - MUISNE,NESTOR CERVANTES,ACTIVAS ORDINARIAS,-79.79675533270,0.79833814815
ESMERALDAS,ATACAMES,ATACAMES,MUISNE-ATACAMES,ATACAMES - MUISNE,JOSE ALARCON,ACTIVAS ORDINARIAS,-79.84859258380,0.81039857297
ESMERALDAS,ATACAMES,ATACAMES,MUISNE-ATACAMES,ATACAMES - MUISNE,ADOLFO ORTIZ MINA,ACTIVAS ORDINARIAS,-79.84933333310,0.81058333305
ESMERALDAS,ATACAMES,ATACAMES,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA AZUAY,ACTIVAS ORDINARIAS,-79.80323628040,0.85078475303
ESMERALDAS,ATACAMES,ATACAMES,MUISNE-ATACAMES,ATACAMES - MUISNE,COLEGIO DE BACHILLERATO FISCAL 12 DE OCTUBRE,ACTIVAS ORDINARIAS,-79.84860300090,0.86000692365
ESMERALDAS,ATACAMES,ATACAMES,MUISNE-ATACAMES,ATACAMES - MUISNE,UNIDAD EDUCATIVA FISCAL ATACAMES,ACTIVAS ORDINARIAS,-79.85556491600,0.86731777674
ESMERALDAS,ATACAMES,ATACAMES,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION GENERAL BASICA FISCALMERCEDES CEVALLOS ENRIQUEZ,ACTIVAS ORDINARIAS,-79.84727085190,0.86741474291
ESMERALDAS,ATACAMES,ATACAMES,MUISNE-ATACAMES,ATACAMES - MUISNE,COLEGIO DE BACHILLERATO FISCAL 21 DE NOVIEMBRE,ACTIVAS ORDINARIAS,-79.85546600510,0.86753483807
ESMERALDAS,ATACAMES,ATACAMES,MUISNE-ATACAMES,ATACAMES - MUISNE,ESCUELA DE EDUCACION GENERAL BASICA FISCAL  GONZALO PIZARRO,ACTIVAS ORDINARIAS,-79.82040245800,0.86922452623
ESMERALDAS,ATACAMES,ATACAMES,MUISNE-ATACAMES,ATACAMES - MUISNE,UNIDAD EDUCATIVA ATAHUALPA,ACTIVAS ORDINARIAS,-79.84434077220,0.86960284002
